sucursal_id,action,timestamp_lvt,details
11,Checkpoint Creado,17726,
11,Procesada 'tarea a',17742,
11,Procesada 'tarea b' (Interna),17743,Duración: 1
11,Recibida 'tarea a',17743,Evento T_E=17827
11,Checkpoint Creado,17743,
11,Procesada 'tarea a',17827,
11,Procesada 'tarea b' (Interna),17832,Duración: 5
11,Recibida 'tarea a',17832,Evento T_E=17870
11,Checkpoint Creado,17832,
11,Procesada 'tarea a',17870,
11,Procesada 'tarea b' (Interna),17873,Duración: 3
11,Recibida 'tarea a',17873,Evento T_E=17894
11,Checkpoint Creado,17873,
11,Procesada 'tarea a',17894,
11,Procesada 'tarea b' (Interna),17895,Duración: 1
11,Recibida 'tarea a',17895,Evento T_E=17902
11,Checkpoint Creado,17895,
11,Procesada 'tarea a',17902,
11,Procesada 'tarea b' (Interna),17904,Duración: 2
11,Recibida 'tarea a',17904,Evento T_E=17915
11,Checkpoint Creado,17904,
11,Procesada 'tarea a',17915,
11,Procesada 'tarea b' (Interna),17917,Duración: 2
11,Recibida 'tarea a',17917,Evento T_E=17943
11,Checkpoint Creado,17917,
11,Procesada 'tarea a',17943,
11,Procesada 'tarea b' (Interna),17945,Duración: 2
11,Recibida 'tarea a',17945,Evento T_E=17986
11,Checkpoint Creado,17945,
11,Procesada 'tarea a',17986,
11,Procesada 'tarea b' (Interna),17991,Duración: 5
11,Recibida 'tarea a',17991,Evento T_E=18026
11,Checkpoint Creado,17991,
11,Procesada 'tarea a',18026,
11,Procesada 'tarea b' (Interna),18030,Duración: 4
11,Recibida 'tarea a',18030,Evento T_E=18071
11,Checkpoint Creado,18030,
11,Procesada 'tarea a',18071,
11,Procesada 'tarea b' (Interna),18075,Duración: 4
11,Recibida 'tarea a',18075,Evento T_E=18096
11,Checkpoint Creado,18075,
11,Procesada 'tarea a',18096,
11,Procesada 'tarea b' (Interna),18100,Duración: 4
11,Recibida 'tarea a',18100,Evento T_E=18126
11,Checkpoint Creado,18100,
11,Procesada 'tarea a',18126,
11,Procesada 'tarea b' (Interna),18131,Duración: 5
11,Recibida 'tarea a',18131,Evento T_E=18135
11,Checkpoint Creado,18131,
11,Procesada 'tarea a',18135,
11,Procesada 'tarea b' (Interna),18139,Duración: 4
11,Recibida 'tarea a',18139,Evento T_E=18185
11,Checkpoint Creado,18139,
11,Procesada 'tarea a',18185,
11,Procesada 'tarea b' (Interna),18190,Duración: 5
11,Recibida 'tarea a',18190,Evento T_E=18280
11,Checkpoint Creado,18190,
11,Procesada 'tarea a',18280,
11,Procesada 'tarea b' (Interna),18285,Duración: 5
11,Recibida 'tarea a',18285,Evento T_E=18313
11,Checkpoint Creado,18285,
11,Procesada 'tarea a',18313,
11,Procesada 'tarea b' (Interna),18317,Duración: 4
11,Recibida 'tarea a',18317,Evento T_E=18410
11,Checkpoint Creado,18317,
11,Procesada 'tarea a',18410,
11,Procesada 'tarea b' (Interna),18414,Duración: 4
11,Recibida 'tarea a',18414,Evento T_E=18470
11,Checkpoint Creado,18414,
11,Procesada 'tarea a',18470,
11,Procesada 'tarea b' (Interna),18473,Duración: 3
11,Recibida 'tarea a',18473,Evento T_E=18552
11,Checkpoint Creado,18473,
11,Procesada 'tarea a',18552,
11,Procesada 'tarea b' (Interna),18556,Duración: 4
11,Recibida 'tarea a',18556,Evento T_E=18597
11,Checkpoint Creado,18556,
11,Procesada 'tarea a',18597,
11,Procesada 'tarea b' (Interna),18600,Duración: 3
11,Recibida 'tarea a',18600,Evento T_E=18619
11,Checkpoint Creado,18600,
11,Procesada 'tarea a',18619,
11,Procesada 'tarea b' (Interna),18623,Duración: 4
11,Recibida 'tarea a',18623,Evento T_E=18629
11,Checkpoint Creado,18623,
11,Procesada 'tarea a',18629,
11,Procesada 'tarea b' (Interna),18631,Duración: 2
11,Recibida 'tarea a',18631,Evento T_E=18642
11,Checkpoint Creado,18631,
11,Procesada 'tarea a',18642,
11,Procesada 'tarea b' (Interna),18646,Duración: 4
11,Recibida 'tarea a',18646,Evento T_E=18653
11,Checkpoint Creado,18646,
11,Procesada 'tarea a',18653,
11,Procesada 'tarea b' (Interna),18658,Duración: 5
11,Recibida 'tarea a',18658,Evento T_E=18685
11,Checkpoint Creado,18658,
11,Procesada 'tarea a',18685,
11,Procesada 'tarea b' (Interna),18686,Duración: 1
11,Recibida 'tarea a',18686,Evento T_E=18716
11,Checkpoint Creado,18686,
11,Procesada 'tarea a',18716,
11,Procesada 'tarea b' (Interna),18721,Duración: 5
11,Recibida 'tarea a',18721,Evento T_E=18772
11,Checkpoint Creado,18721,
11,Procesada 'tarea a',18772,
11,Procesada 'tarea b' (Interna),18775,Duración: 3
11,Recibida 'tarea a',18775,Evento T_E=18774
11,Rollback Iniciado,18775,T_E=18774 < LVT=18775
11,Rollback: Checkpoint Restaurado,18721,Restaurado a T=18721
11,Rollback: Checkpoint Creado,18721,
11,Rollback: Reprocesada 'tarea a',18772,
11,Rollback: Reprocesada 'tarea b',18775,Duración: 3
11,Rollback: Checkpoint Creado,18775,
11,Rollback: Reprocesada 'tarea a',18775,
11,Rollback: Reprocesada 'tarea b',18779,Duración: 4
11,Rollback Terminado,18779,
11,Recibida 'tarea a',18779,Evento T_E=18899
11,Checkpoint Creado,18779,
11,Procesada 'tarea a',18899,
11,Procesada 'tarea b' (Interna),18903,Duración: 4
11,Recibida 'tarea a',18903,Evento T_E=18957
11,Checkpoint Creado,18903,
11,Procesada 'tarea a',18957,
11,Procesada 'tarea b' (Interna),18960,Duración: 3
11,Recibida 'tarea a',18960,Evento T_E=19030
11,Checkpoint Creado,18960,
11,Procesada 'tarea a',19030,
11,Procesada 'tarea b' (Interna),19031,Duración: 1
11,Recibida 'tarea a',19031,Evento T_E=19060
11,Checkpoint Creado,19031,
11,Procesada 'tarea a',19060,
11,Procesada 'tarea b' (Interna),19062,Duración: 2
11,Recibida 'tarea a',19062,Evento T_E=19067
11,Checkpoint Creado,19062,
11,Procesada 'tarea a',19067,
11,Procesada 'tarea b' (Interna),19068,Duración: 1
11,Recibida 'tarea a',19068,Evento T_E=19093
11,Checkpoint Creado,19068,
11,Procesada 'tarea a',19093,
11,Procesada 'tarea b' (Interna),19098,Duración: 5
11,Recibida 'tarea a',19098,Evento T_E=19155
11,Checkpoint Creado,19098,
11,Procesada 'tarea a',19155,
11,Procesada 'tarea b' (Interna),19157,Duración: 2
11,Recibida 'tarea a',19157,Evento T_E=19177
11,Checkpoint Creado,19157,
11,Procesada 'tarea a',19177,
11,Procesada 'tarea b' (Interna),19181,Duración: 4
11,Recibida 'tarea a',19181,Evento T_E=19212
11,Checkpoint Creado,19181,
11,Procesada 'tarea a',19212,
11,Procesada 'tarea b' (Interna),19214,Duración: 2
11,Recibida 'tarea a',19214,Evento T_E=19248
11,Checkpoint Creado,19214,
11,Procesada 'tarea a',19248,
11,Procesada 'tarea b' (Interna),19252,Duración: 4
11,Recibida 'tarea a',19252,Evento T_E=19254
11,Checkpoint Creado,19252,
11,Procesada 'tarea a',19254,
11,Procesada 'tarea b' (Interna),19258,Duración: 4
11,Recibida 'tarea a',19258,Evento T_E=19263
11,Checkpoint Creado,19258,
11,Procesada 'tarea a',19263,
11,Procesada 'tarea b' (Interna),19268,Duración: 5
11,Recibida 'tarea a',19268,Evento T_E=19282
11,Checkpoint Creado,19268,
11,Procesada 'tarea a',19282,
11,Procesada 'tarea b' (Interna),19287,Duración: 5
11,Recibida 'tarea a',19287,Evento T_E=19319
11,Checkpoint Creado,19287,
11,Procesada 'tarea a',19319,
11,Procesada 'tarea b' (Interna),19323,Duración: 4
11,Recibida 'tarea a',19323,Evento T_E=19321
11,Rollback Iniciado,19323,T_E=19321 < LVT=19323
11,Rollback: Checkpoint Restaurado,19287,Restaurado a T=19287
11,Rollback: Checkpoint Creado,19287,
11,Rollback: Reprocesada 'tarea a',19319,
11,Rollback: Reprocesada 'tarea b',19323,Duración: 4
11,Rollback: Checkpoint Creado,19323,
11,Rollback: Reprocesada 'tarea a',19323,
11,Rollback: Reprocesada 'tarea b',19327,Duración: 4
11,Rollback Terminado,19327,
11,Recibida 'tarea a',19327,Evento T_E=19538
11,Checkpoint Creado,19327,
11,Procesada 'tarea a',19538,
11,Procesada 'tarea b' (Interna),19543,Duración: 5
11,Recibida 'tarea a',19543,Evento T_E=19630
11,Checkpoint Creado,19543,
11,Procesada 'tarea a',19630,
11,Procesada 'tarea b' (Interna),19635,Duración: 5
11,Recibida 'tarea a',19635,Evento T_E=19638
11,Checkpoint Creado,19635,
11,Procesada 'tarea a',19638,
11,Procesada 'tarea b' (Interna),19641,Duración: 3
11,Recibida 'tarea a',19641,Evento T_E=19683
11,Checkpoint Creado,19641,
11,Procesada 'tarea a',19683,
11,Procesada 'tarea b' (Interna),19688,Duración: 5
11,Recibida 'tarea a',19688,Evento T_E=19752
11,Checkpoint Creado,19688,
11,Procesada 'tarea a',19752,
11,Procesada 'tarea b' (Interna),19755,Duración: 3
11,Recibida 'tarea a',19755,Evento T_E=19780
11,Checkpoint Creado,19755,
11,Procesada 'tarea a',19780,
11,Procesada 'tarea b' (Interna),19782,Duración: 2
11,Recibida 'tarea a',19782,Evento T_E=19809
11,Checkpoint Creado,19782,
11,Procesada 'tarea a',19809,
11,Procesada 'tarea b' (Interna),19812,Duración: 3
11,Recibida 'tarea a',19812,Evento T_E=19817
11,Checkpoint Creado,19812,
11,Procesada 'tarea a',19817,
11,Procesada 'tarea b' (Interna),19822,Duración: 5
11,Recibida 'tarea a',19822,Evento T_E=19857
11,Checkpoint Creado,19822,
11,Procesada 'tarea a',19857,
11,Procesada 'tarea b' (Interna),19859,Duración: 2
11,Recibida 'tarea a',19859,Evento T_E=19885
11,Checkpoint Creado,19859,
11,Procesada 'tarea a',19885,
11,Procesada 'tarea b' (Interna),19889,Duración: 4
11,Recibida 'tarea a',19889,Evento T_E=19899
11,Checkpoint Creado,19889,
11,Procesada 'tarea a',19899,
11,Procesada 'tarea b' (Interna),19904,Duración: 5
11,Recibida 'tarea a',19904,Evento T_E=19928
11,Checkpoint Creado,19904,
11,Procesada 'tarea a',19928,
11,Procesada 'tarea b' (Interna),19931,Duración: 3
11,Recibida 'tarea a',19931,Evento T_E=19929
11,Rollback Iniciado,19931,T_E=19929 < LVT=19931
11,Rollback: Checkpoint Restaurado,19904,Restaurado a T=19904
11,Rollback: Checkpoint Creado,19904,
11,Rollback: Reprocesada 'tarea a',19928,
11,Rollback: Reprocesada 'tarea b',19931,Duración: 3
11,Rollback: Checkpoint Creado,19931,
11,Rollback: Reprocesada 'tarea a',19931,
11,Rollback: Reprocesada 'tarea b',19934,Duración: 3
11,Rollback Terminado,19934,
11,Recibida 'tarea a',19934,Evento T_E=19941
11,Checkpoint Creado,19934,
11,Procesada 'tarea a',19941,
11,Procesada 'tarea b' (Interna),19946,Duración: 5
12,Recibida 'tarea a',0,Evento T_E=51
12,Checkpoint Creado,0,
12,Procesada 'tarea a',51,
12,Procesada 'tarea b' (Interna),52,Duración: 1
12,Recibida 'tarea a',52,Evento T_E=81
12,Checkpoint Creado,52,
12,Procesada 'tarea a',81,
12,Procesada 'tarea b' (Interna),84,Duración: 3
12,Recibida 'tarea a',84,Evento T_E=96
12,Checkpoint Creado,84,
12,Procesada 'tarea a',96,
12,Procesada 'tarea b' (Interna),99,Duración: 3
12,Recibida 'tarea a',99,Evento T_E=167
12,Checkpoint Creado,99,
12,Procesada 'tarea a',167,
12,Procesada 'tarea b' (Interna),168,Duración: 1
12,Recibida 'tarea a',168,Evento T_E=235
12,Checkpoint Creado,168,
12,Procesada 'tarea a',235,
12,Procesada 'tarea b' (Interna),239,Duración: 4
12,Recibida 'tarea a',239,Evento T_E=247
12,Checkpoint Creado,239,
12,Procesada 'tarea a',247,
12,Procesada 'tarea b' (Interna),248,Duración: 1
12,Recibida 'tarea a',248,Evento T_E=262
12,Checkpoint Creado,248,
12,Procesada 'tarea a',262,
12,Procesada 'tarea b' (Interna),263,Duración: 1
12,Recibida 'tarea a',263,Evento T_E=273
12,Checkpoint Creado,263,
12,Procesada 'tarea a',273,
12,Procesada 'tarea b' (Interna),277,Duración: 4
12,Recibida 'tarea a',277,Evento T_E=344
12,Checkpoint Creado,277,
12,Procesada 'tarea a',344,
12,Procesada 'tarea b' (Interna),348,Duración: 4
12,Recibida 'tarea a',348,Evento T_E=426
12,Checkpoint Creado,348,
12,Procesada 'tarea a',426,
12,Procesada 'tarea b' (Interna),430,Duración: 4
12,Recibida 'tarea a',430,Evento T_E=479
12,Checkpoint Creado,430,
12,Procesada 'tarea a',479,
12,Procesada 'tarea b' (Interna),481,Duración: 2
12,Recibida 'tarea a',481,Evento T_E=506
12,Checkpoint Creado,481,
12,Procesada 'tarea a',506,
12,Procesada 'tarea b' (Interna),508,Duración: 2
12,Recibida 'tarea a',508,Evento T_E=520
12,Checkpoint Creado,508,
12,Procesada 'tarea a',520,
12,Procesada 'tarea b' (Interna),521,Duración: 1
12,Recibida 'tarea a',521,Evento T_E=540
12,Checkpoint Creado,521,
12,Procesada 'tarea a',540,
12,Procesada 'tarea b' (Interna),545,Duración: 5
12,Recibida 'tarea a',545,Evento T_E=601
12,Checkpoint Creado,545,
12,Procesada 'tarea a',601,
12,Procesada 'tarea b' (Interna),602,Duración: 1
12,Recibida 'tarea a',602,Evento T_E=626
12,Checkpoint Creado,602,
12,Procesada 'tarea a',626,
12,Procesada 'tarea b' (Interna),628,Duración: 2
12,Recibida 'tarea a',628,Evento T_E=657
12,Checkpoint Creado,628,
12,Procesada 'tarea a',657,
12,Procesada 'tarea b' (Interna),659,Duración: 2
12,Recibida 'tarea a',659,Evento T_E=714
12,Checkpoint Creado,659,
12,Procesada 'tarea a',714,
12,Procesada 'tarea b' (Interna),715,Duración: 1
12,Recibida 'tarea a',715,Evento T_E=718
12,Checkpoint Creado,715,
12,Procesada 'tarea a',718,
12,Procesada 'tarea b' (Interna),721,Duración: 3
12,Recibida 'tarea a',721,Evento T_E=720
12,Rollback Iniciado,721,T_E=720 < LVT=721
12,Rollback: Checkpoint Restaurado,715,Restaurado a T=715
12,Rollback: Checkpoint Creado,715,
12,Rollback: Reprocesada 'tarea a',718,
12,Rollback: Reprocesada 'tarea b',721,Duración: 3
12,Rollback: Checkpoint Creado,721,
12,Rollback: Reprocesada 'tarea a',721,
12,Rollback: Reprocesada 'tarea b',726,Duración: 5
12,Rollback Terminado,726,
12,Recibida 'tarea a',726,Evento T_E=731
12,Checkpoint Creado,726,
12,Procesada 'tarea a',731,
12,Procesada 'tarea b' (Interna),735,Duración: 4
12,Recibida 'tarea a',735,Evento T_E=733
12,Rollback Iniciado,735,T_E=733 < LVT=735
12,Rollback: Checkpoint Restaurado,726,Restaurado a T=726
12,Rollback: Checkpoint Creado,726,
12,Rollback: Reprocesada 'tarea a',731,
12,Rollback: Reprocesada 'tarea b',735,Duración: 4
12,Rollback: Checkpoint Creado,735,
12,Rollback: Reprocesada 'tarea a',735,
12,Rollback: Reprocesada 'tarea b',739,Duración: 4
12,Rollback Terminado,739,
12,Recibida 'tarea a',739,Evento T_E=756
12,Checkpoint Creado,739,
12,Procesada 'tarea a',756,
12,Procesada 'tarea b' (Interna),761,Duración: 5
12,Recibida 'tarea a',761,Evento T_E=758
12,Rollback Iniciado,761,T_E=758 < LVT=761
12,Rollback: Checkpoint Restaurado,739,Restaurado a T=739
12,Rollback: Checkpoint Creado,739,
12,Rollback: Reprocesada 'tarea a',756,
12,Rollback: Reprocesada 'tarea b',761,Duración: 5
12,Rollback: Checkpoint Creado,761,
12,Rollback: Reprocesada 'tarea a',761,
12,Rollback: Reprocesada 'tarea b',763,Duración: 2
12,Rollback Terminado,763,
12,Recibida 'tarea a',763,Evento T_E=807
12,Checkpoint Creado,763,
12,Procesada 'tarea a',807,
12,Procesada 'tarea b' (Interna),808,Duración: 1
12,Recibida 'tarea a',808,Evento T_E=903
12,Checkpoint Creado,808,
12,Procesada 'tarea a',903,
12,Procesada 'tarea b' (Interna),905,Duración: 2
12,Recibida 'tarea a',905,Evento T_E=946
12,Checkpoint Creado,905,
12,Procesada 'tarea a',946,
12,Procesada 'tarea b' (Interna),948,Duración: 2
12,Recibida 'tarea a',948,Evento T_E=981
12,Checkpoint Creado,948,
12,Procesada 'tarea a',981,
12,Procesada 'tarea b' (Interna),986,Duración: 5
12,Recibida 'tarea a',986,Evento T_E=1004
12,Checkpoint Creado,986,
12,Procesada 'tarea a',1004,
12,Procesada 'tarea b' (Interna),1005,Duración: 1
12,Recibida 'tarea a',1005,Evento T_E=1025
12,Checkpoint Creado,1005,
12,Procesada 'tarea a',1025,
12,Procesada 'tarea b' (Interna),1030,Duración: 5
12,Recibida 'tarea a',1030,Evento T_E=1056
12,Checkpoint Creado,1030,
12,Procesada 'tarea a',1056,
12,Procesada 'tarea b' (Interna),1061,Duración: 5
12,Recibida 'tarea a',1061,Evento T_E=1073
12,Checkpoint Creado,1061,
12,Procesada 'tarea a',1073,
12,Procesada 'tarea b' (Interna),1074,Duración: 1
12,Recibida 'tarea a',1074,Evento T_E=1302
12,Checkpoint Creado,1074,
12,Procesada 'tarea a',1302,
12,Procesada 'tarea b' (Interna),1304,Duración: 2
12,Recibida 'tarea a',1304,Evento T_E=1326
12,Checkpoint Creado,1304,
12,Procesada 'tarea a',1326,
12,Procesada 'tarea b' (Interna),1331,Duración: 5
12,Recibida 'tarea a',1331,Evento T_E=1350
12,Checkpoint Creado,1331,
12,Procesada 'tarea a',1350,
12,Procesada 'tarea b' (Interna),1355,Duración: 5
12,Recibida 'tarea a',1355,Evento T_E=1358
12,Checkpoint Creado,1355,
12,Procesada 'tarea a',1358,
12,Procesada 'tarea b' (Interna),1361,Duración: 3
12,Recibida 'tarea a',1361,Evento T_E=1418
12,Checkpoint Creado,1361,
12,Procesada 'tarea a',1418,
12,Procesada 'tarea b' (Interna),1422,Duración: 4
12,Recibida 'tarea a',1422,Evento T_E=1458
12,Checkpoint Creado,1422,
12,Procesada 'tarea a',1458,
12,Procesada 'tarea b' (Interna),1460,Duración: 2
12,Recibida 'tarea a',1460,Evento T_E=1463
12,Checkpoint Creado,1460,
12,Procesada 'tarea a',1463,
12,Procesada 'tarea b' (Interna),1468,Duración: 5
12,Recibida 'tarea a',1468,Evento T_E=1477
12,Checkpoint Creado,1468,
12,Procesada 'tarea a',1477,
12,Procesada 'tarea b' (Interna),1479,Duración: 2
12,Recibida 'tarea a',1479,Evento T_E=1505
12,Checkpoint Creado,1479,
12,Procesada 'tarea a',1505,
12,Procesada 'tarea b' (Interna),1506,Duración: 1
12,Recibida 'tarea a',1506,Evento T_E=1629
12,Checkpoint Creado,1506,
12,Procesada 'tarea a',1629,
12,Procesada 'tarea b' (Interna),1630,Duración: 1
12,Recibida 'tarea a',1630,Evento T_E=1646
12,Checkpoint Creado,1630,
12,Procesada 'tarea a',1646,
12,Procesada 'tarea b' (Interna),1651,Duración: 5
12,Recibida 'tarea a',1651,Evento T_E=1688
12,Checkpoint Creado,1651,
12,Procesada 'tarea a',1688,
12,Procesada 'tarea b' (Interna),1690,Duración: 2
12,Recibida 'tarea a',1690,Evento T_E=1727
12,Checkpoint Creado,1690,
12,Procesada 'tarea a',1727,
12,Procesada 'tarea b' (Interna),1732,Duración: 5
12,Recibida 'tarea a',1732,Evento T_E=1765
12,Checkpoint Creado,1732,
12,Procesada 'tarea a',1765,
12,Procesada 'tarea b' (Interna),1769,Duración: 4
12,Recibida 'tarea a',1769,Evento T_E=1887
12,Checkpoint Creado,1769,
12,Procesada 'tarea a',1887,
12,Procesada 'tarea b' (Interna),1891,Duración: 4
12,Recibida 'tarea a',1891,Evento T_E=1888
12,Rollback Iniciado,1891,T_E=1888 < LVT=1891
12,Rollback: Checkpoint Restaurado,1769,Restaurado a T=1769
12,Rollback: Checkpoint Creado,1769,
12,Rollback: Reprocesada 'tarea a',1887,
12,Rollback: Reprocesada 'tarea b',1891,Duración: 4
12,Rollback: Checkpoint Creado,1891,
12,Rollback: Reprocesada 'tarea a',1891,
12,Rollback: Reprocesada 'tarea b',1896,Duración: 5
12,Rollback Terminado,1896,
12,Recibida 'tarea a',1896,Evento T_E=1897
12,Checkpoint Creado,1896,
12,Procesada 'tarea a',1897,
12,Procesada 'tarea b' (Interna),1899,Duración: 2
12,Recibida 'tarea a',1899,Evento T_E=2065
12,Checkpoint Creado,1899,
12,Procesada 'tarea a',2065,
12,Procesada 'tarea b' (Interna),2069,Duración: 4
12,Recibida 'tarea a',2069,Evento T_E=2133
12,Checkpoint Creado,2069,
12,Procesada 'tarea a',2133,
12,Procesada 'tarea b' (Interna),2138,Duración: 5
12,Recibida 'tarea a',2138,Evento T_E=2164
12,Checkpoint Creado,2138,
12,Procesada 'tarea a',2164,
12,Procesada 'tarea b' (Interna),2168,Duración: 4
12,Recibida 'tarea a',2168,Evento T_E=2173
12,Checkpoint Creado,2168,
12,Procesada 'tarea a',2173,
12,Procesada 'tarea b' (Interna),2177,Duración: 4
12,Recibida 'tarea a',2177,Evento T_E=2198
12,Checkpoint Creado,2177,
12,Procesada 'tarea a',2198,
12,Procesada 'tarea b' (Interna),2203,Duración: 5
12,Recibida 'tarea a',2203,Evento T_E=2219
12,Checkpoint Creado,2203,
12,Procesada 'tarea a',2219,
12,Procesada 'tarea b' (Interna),2222,Duración: 3
12,Recibida 'tarea a',2222,Evento T_E=2247
12,Checkpoint Creado,2222,
12,Procesada 'tarea a',2247,
12,Procesada 'tarea b' (Interna),2248,Duración: 1
12,Recibida 'tarea a',2248,Evento T_E=2257
12,Checkpoint Creado,2248,
12,Procesada 'tarea a',2257,
12,Procesada 'tarea b' (Interna),2258,Duración: 1
12,Recibida 'tarea a',2258,Evento T_E=2421
12,Checkpoint Creado,2258,
12,Procesada 'tarea a',2421,
12,Procesada 'tarea b' (Interna),2422,Duración: 1
12,Recibida 'tarea a',2422,Evento T_E=2448
12,Checkpoint Creado,2422,
12,Procesada 'tarea a',2448,
12,Procesada 'tarea b' (Interna),2449,Duración: 1
12,Recibida 'tarea a',2449,Evento T_E=2487
12,Checkpoint Creado,2449,
12,Procesada 'tarea a',2487,
12,Procesada 'tarea b' (Interna),2489,Duración: 2
12,Recibida 'tarea a',2489,Evento T_E=2516
12,Checkpoint Creado,2489,
12,Procesada 'tarea a',2516,
12,Procesada 'tarea b' (Interna),2519,Duración: 3
12,Recibida 'tarea a',2519,Evento T_E=2543
12,Checkpoint Creado,2519,
12,Procesada 'tarea a',2543,
12,Procesada 'tarea b' (Interna),2548,Duración: 5
12,Recibida 'tarea a',2548,Evento T_E=2545
12,Rollback Iniciado,2548,T_E=2545 < LVT=2548
12,Rollback: Checkpoint Restaurado,2519,Restaurado a T=2519
12,Rollback: Checkpoint Creado,2519,
12,Rollback: Reprocesada 'tarea a',2543,
12,Rollback: Reprocesada 'tarea b',2548,Duración: 5
12,Rollback: Checkpoint Creado,2548,
12,Rollback: Reprocesada 'tarea a',2548,
12,Rollback: Reprocesada 'tarea b',2553,Duración: 5
12,Rollback Terminado,2553,
12,Recibida 'tarea a',2553,Evento T_E=2580
12,Checkpoint Creado,2553,
12,Procesada 'tarea a',2580,
12,Procesada 'tarea b' (Interna),2584,Duración: 4
12,Recibida 'tarea a',2584,Evento T_E=2599
12,Checkpoint Creado,2584,
12,Procesada 'tarea a',2599,
12,Procesada 'tarea b' (Interna),2603,Duración: 4
12,Recibida 'tarea a',2603,Evento T_E=2619
12,Checkpoint Creado,2603,
12,Procesada 'tarea a',2619,
12,Procesada 'tarea b' (Interna),2624,Duración: 5
12,Recibida 'tarea a',2624,Evento T_E=2630
12,Checkpoint Creado,2624,
12,Procesada 'tarea a',2630,
12,Procesada 'tarea b' (Interna),2631,Duración: 1
12,Recibida 'tarea a',2631,Evento T_E=2645
12,Checkpoint Creado,2631,
12,Procesada 'tarea a',2645,
12,Procesada 'tarea b' (Interna),2646,Duración: 1
12,Recibida 'tarea a',2646,Evento T_E=2648
12,Checkpoint Creado,2646,
12,Procesada 'tarea a',2648,
12,Procesada 'tarea b' (Interna),2649,Duración: 1
12,Recibida 'tarea a',2649,Evento T_E=2805
12,Checkpoint Creado,2649,
12,Procesada 'tarea a',2805,
12,Procesada 'tarea b' (Interna),2807,Duración: 2
12,Recibida 'tarea a',2807,Evento T_E=2851
12,Checkpoint Creado,2807,
12,Procesada 'tarea a',2851,
12,Procesada 'tarea b' (Interna),2855,Duración: 4
12,Recibida 'tarea a',2855,Evento T_E=2852
12,Rollback Iniciado,2855,T_E=2852 < LVT=2855
12,Rollback: Checkpoint Restaurado,2807,Restaurado a T=2807
12,Rollback: Checkpoint Creado,2807,
12,Rollback: Reprocesada 'tarea a',2851,
12,Rollback: Reprocesada 'tarea b',2855,Duración: 4
12,Rollback: Checkpoint Creado,2855,
12,Rollback: Reprocesada 'tarea a',2855,
12,Rollback: Reprocesada 'tarea b',2858,Duración: 3
12,Rollback Terminado,2858,
12,Recibida 'tarea a',2858,Evento T_E=2908
12,Checkpoint Creado,2858,
12,Procesada 'tarea a',2908,
12,Procesada 'tarea b' (Interna),2912,Duración: 4
12,Recibida 'tarea a',2912,Evento T_E=2934
12,Checkpoint Creado,2912,
12,Procesada 'tarea a',2934,
12,Procesada 'tarea b' (Interna),2935,Duración: 1
12,Recibida 'tarea a',2935,Evento T_E=2937
12,Checkpoint Creado,2935,
12,Procesada 'tarea a',2937,
12,Procesada 'tarea b' (Interna),2941,Duración: 4
12,Recibida 'tarea a',2941,Evento T_E=2949
12,Checkpoint Creado,2941,
12,Procesada 'tarea a',2949,
12,Procesada 'tarea b' (Interna),2954,Duración: 5
12,Recibida 'tarea a',2954,Evento T_E=2990
12,Checkpoint Creado,2954,
12,Procesada 'tarea a',2990,
12,Procesada 'tarea b' (Interna),2992,Duración: 2
12,Recibida 'tarea a',2992,Evento T_E=3004
12,Checkpoint Creado,2992,
12,Procesada 'tarea a',3004,
12,Procesada 'tarea b' (Interna),3007,Duración: 3
12,Recibida 'tarea a',3007,Evento T_E=3024
12,Checkpoint Creado,3007,
12,Procesada 'tarea a',3024,
12,Procesada 'tarea b' (Interna),3026,Duración: 2
12,Recibida 'tarea a',3026,Evento T_E=3039
12,Checkpoint Creado,3026,
12,Procesada 'tarea a',3039,
12,Procesada 'tarea b' (Interna),3040,Duración: 1
12,Recibida 'tarea a',3040,Evento T_E=3042
12,Checkpoint Creado,3040,
12,Procesada 'tarea a',3042,
12,Procesada 'tarea b' (Interna),3047,Duración: 5
12,Recibida 'tarea a',3047,Evento T_E=3083
12,Checkpoint Creado,3047,
12,Procesada 'tarea a',3083,
12,Procesada 'tarea b' (Interna),3085,Duración: 2
12,Recibida 'tarea a',3085,Evento T_E=3124
12,Checkpoint Creado,3085,
12,Procesada 'tarea a',3124,
12,Procesada 'tarea b' (Interna),3127,Duración: 3
12,Recibida 'tarea a',3127,Evento T_E=3195
12,Checkpoint Creado,3127,
12,Procesada 'tarea a',3195,
12,Procesada 'tarea b' (Interna),3200,Duración: 5
12,Recibida 'tarea a',3200,Evento T_E=3209
12,Checkpoint Creado,3200,
12,Procesada 'tarea a',3209,
12,Procesada 'tarea b' (Interna),3214,Duración: 5
12,Recibida 'tarea a',3214,Evento T_E=3233
12,Checkpoint Creado,3214,
12,Procesada 'tarea a',3233,
12,Procesada 'tarea b' (Interna),3237,Duración: 4
12,Recibida 'tarea a',3237,Evento T_E=3287
12,Checkpoint Creado,3237,
12,Procesada 'tarea a',3287,
12,Procesada 'tarea b' (Interna),3290,Duración: 3
12,Recibida 'tarea a',3290,Evento T_E=3373
12,Checkpoint Creado,3290,
12,Procesada 'tarea a',3373,
12,Procesada 'tarea b' (Interna),3376,Duración: 3
12,Recibida 'tarea a',3376,Evento T_E=3403
12,Checkpoint Creado,3376,
